car_flag,gps_date_time,lng,lat,line_id,line_version,station_no
12034,20201210080107,105.410577,28.932223,2591,2006101042,13
12034,20201210080121,105.409097,28.93133,2591,2006101042,13
12034,20201210080136,105.40749,28.930385,2591,2006101042,13
12034,20201210080151,105.405828,28.929505,2591,2006101042,13
12034,20201210080207,105.405212,28.929182,2591,2006101042,14
12034,20201210080222,105.404323,28.928695,2591,2006101042,14
12034,20201210080237,105.403937,28.928497,2591,2006101042,14
12034,20201210080322,105.403452,28.928243,2591,2006101042,14
12034,20201210080337,105.403167,28.927702,2591,2006101042,14
12034,20201210080352,105.404292,28.92688,2591,2006101042,15
12034,20201210080407,105.405333,28.925743,2591,2006101042,15
12034,20201210080422,105.405637,28.925343,2591,2006101042,15
12034,20201210080437,105.406177,28.924447,2591,2006101042,15
12034,20201210080452,105.40667,28.923228,2591,2006101042,15
12034,20201210080507,105.407153,28.921907,2591,2006101042,15
12034,20201210080522,105.407492,28.920977,2591,2006101042,15
12034,20201210080537,105.407987,28.919608,2591,2006101042,15
12034,20201210080552,105.408273,28.918617,2591,2006101042,15
12034,20201210080607,105.408277,28.918608,2591,2006101042,15
12034,20201210080722,105.408488,28.91792,2591,2006101042,15
12034,20201210080737,105.408898,28.916583,2591,2006101042,15
12034,20201210080752,105.409338,28.915492,2591,2006101042,15
12034,20201210080807,105.409425,28.915312,2591,2006101042,15
12034,20201210080822,105.40965,28.91488,2591,2006101042,15
12034,20201210080837,105.410262,28.913993,2591,2006101042,15
12034,20201210080852,105.41126,28.912862,2591,2006101042,15
12034,20201210080907,105.412252,28.911913,2591,2006101042,15
12034,20201210080922,105.41275,28.911477,2591,2006101042,15
12034,20201210080937,105.413622,28.91129,2591,2006101042,16
12034,20201210080952,105.414225,28.91178,2591,2006101042,16
12034,20201210081006,105.414352,28.911893,2591,2006101042,16
12034,20201210081022,105.41485,28.912317,2591,2006101042,16
12034,20201210081037,105.415687,28.912782,2591,2006101042,16
12034,20201210081052,105.415918,28.912888,2591,2006101042,16
12034,20201210081237,105.415925,28.912882,2591,2006101042,16
12034,20201210081252,105.416707,28.91326,2591,2006101042,16
12034,20201210081307,105.417558,28.913648,2591,2006101042,17
12034,20201210081322,105.41763,28.913708,2591,2006101042,17
12034,20201210081337,105.418398,28.914105,2591,2006101042,17
12034,20201210081352,105.418815,28.914295,2591,2006101042,17
12034,20201210081407,105.419018,28.914393,2591,2006101042,17
12034,20201210081422,105.419933,28.914855,2591,2006101042,17
12034,20201210081437,105.421202,28.91549,2591,2006101042,17
12034,20201210081452,105.422382,28.916142,2591,2006101042,17
12034,20201210081507,105.422948,28.916467,2591,2006101042,18
12034,20201210081537,105.423067,28.916593,2591,2006101042,18
12034,20201210081552,105.42371,28.917148,2591,2006101042,18
12034,20201210081607,105.424608,28.918023,2591,2006101042,18
12034,20201210081622,105.425668,28.919077,2591,2006101042,18
12034,20201210081637,105.426177,28.919583,2591,2006101042,18
12034,20201210081652,105.426177,28.919582,2591,2006101042,18
12034,20201210081722,105.426235,28.919632,2591,2006101042,18
12034,20201210081737,105.426873,28.920263,2591,2006101042,18
12034,20201210081752,105.42786,28.921242,2591,2006101042,18
12034,20201210081807,105.428968,28.922332,2591,2006101042,18
12034,20201210081822,105.429897,28.923177,2591,2006101042,19
12034,20201210081837,105.430177,28.923467,2591,2006101042,19
12034,20201210081852,105.431138,28.923162,2591,2006101042,19
12034,20201210081907,105.432085,28.922102,2591,2006101042,19
12034,20201210081922,105.43264,28.921218,2591,2006101042,20
12034,20201210081937,105.432687,28.921203,2591,2006101042,20
12034,20201210081952,105.432975,28.92064,2591,2006101042,20
12034,20201210082007,105.433123,28.92027,2591,2006101042,20
12034,20201210082037,105.433478,28.919808,2591,2006101042,20
12034,20201210082052,105.434027,28.919402,2591,2006101042,20
12034,20201210082106,105.434697,28.918817,2591,2006101042,21
12034,20201210082121,105.434752,28.91878,2591,2006101042,21
12034,20201210082136,105.435258,28.918445,2591,2006101042,21
12034,20201210082151,105.4361,28.917777,2591,2006101042,21
12034,20201210082207,105.436737,28.917278,2591,2006101042,21
12034,20201210082222,105.436737,28.917277,2591,2006101042,21
12034,20201210082252,105.436948,28.917117,2591,2006101042,21
12034,20201210082307,105.4374,28.917227,2591,2006101042,22
12034,20201210082322,105.43769,28.91752,2591,2006101042,22
12034,20201210082337,105.437825,28.917665,2591,2006101042,22
12034,20201210082352,105.438485,28.918297,2591,2006101042,22
12034,20201210082407,105.438725,28.91852,2591,2006101042,22
12034,20201210082422,105.438815,28.918583,2591,2006101042,22
12034,20201210082437,105.439592,28.919133,2591,2006101042,22
12034,20201210082452,105.440762,28.919925,2591,2006101042,22
12034,20201210082507,105.441305,28.920415,2591,2006101042,22
12034,20201210082607,105.441677,28.920838,2591,2006101042,22
12034,20201210082622,105.442028,28.92149,2591,2006101042,23
12034,20201210082637,105.442218,28.921953,2591,2006101042,23
12034,20201210082652,105.442678,28.92308,2591,2006101042,23
12034,20201210082707,105.443045,28.923985,2591,2006101042,24
12034,20201210082722,105.443217,28.924395,2591,2006101042,24
12034,20201210082752,105.443217,28.924452,2591,2006101042,24
12034,20201210082807,105.44347,28.925032,2591,2006101042,24
12034,20201210082822,105.443893,28.926057,2591,2006101042,24
12034,20201210082837,105.444388,28.927283,2591,2006101042,24
12034,20201210082852,105.444855,28.928497,2591,2006101042,24
12034,20201210082907,105.445672,28.92897,2591,2006101042,24
12034,20201210082922,105.4459,28.928843,2591,2006101042,24
12034,20201210082937,105.446285,28.928662,2591,2006101042,25
12034,20201210082952,105.446698,28.928435,2591,2006101042,25
12034,20201210083007,105.446862,28.928355,2591,2006101042,25
12034,20201210083022,105.447263,28.92822,2591,2006101042,25
12034,20201210083037,105.447342,28.928192,2591,2006101042,25
12034,20201210083052,105.44781,28.928037,2591,2006101042,25
12034,20201210083107,105.448405,28.928003,2591,2006101042,25
12034,20201210083122,105.449068,28.928672,2591,2006101042,25
12034,20201210083137,105.449798,28.92944,2591,2006101042,26
12034,20201210083152,105.449907,28.929518,2591,2006101042,26
12034,20201210083207,105.450305,28.930005,2591,2006101042,26
12034,20201210083222,105.45097,28.930553,2591,2006101042,26
