car_flag,gps_date_time,lng,lat,line_id,line_version,station_no
22071,20201210062624,105.638242,28.838117,3612,2005111707,0
22071,20201210062639,105.639112,28.83793,3612,2005111707,0
22071,20201210062654,105.639772,28.837845,3612,2005111707,0
22071,20201210062709,105.640562,28.837453,3612,2005111707,0
22071,20201210062724,105.64111,28.836775,3612,2005111707,0
22071,20201210062739,105.640898,28.836265,3612,2005111707,0
22071,20201210062754,105.640593,28.835545,3612,2005111707,0
22071,20201210062809,105.640607,28.834795,3612,2005111707,0
22071,20201210062824,105.641178,28.834213,3612,2005111707,0
22071,20201210062839,105.641625,28.833468,3612,2005111707,0
22071,20201210062854,105.642043,28.832777,3612,2005111707,0
22071,20201210062909,105.64228,28.831953,3612,2005111707,0
22071,20201210062924,105.642342,28.831743,3612,2005111707,0
22071,20201210062939,105.64198,28.831358,3612,2005111707,0
22071,20201210062954,105.642007,28.830575,3612,2005111707,0
22071,20201210063010,105.642828,28.830207,3612,2005111707,0
22071,20201210063024,105.643407,28.829537,3612,2005111707,0
22071,20201210063039,105.643965,28.828943,3612,2005111707,0
22071,20201210063054,105.644338,28.82837,3612,2005111707,0
22071,20201210063109,105.645065,28.827917,3612,2005111707,0
22071,20201210063124,105.645892,28.827385,3612,2005111707,0
22071,20201210063139,105.646377,28.826738,3612,2005111707,0
22071,20201210063154,105.64698,28.826095,3612,2005111707,0
22071,20201210063210,105.647642,28.825462,3612,2005111707,0
22071,20201210063224,105.648117,28.824687,3612,2005111707,0
22071,20201210063410,105.650533,28.82306,3612,2005111707,0
22071,20201210063609,105.65083,28.822707,3612,2005111707,0
22071,20201210063624,105.650727,28.821977,3612,2005111707,0
22071,20201210063639,105.650207,28.821292,3612,2005111707,0
22071,20201210063654,105.6498,28.820755,3612,2005111707,0
22071,20201210063709,105.649812,28.82012,3612,2005111707,0
22071,20201210063724,105.650082,28.819618,3612,2005111707,0
22071,20201210063739,105.64996,28.819642,3612,2005111707,0
22071,20201210063754,105.649945,28.81965,3612,2005111707,0
22071,20201210064109,105.649887,28.819803,3612,2005111707,1
22071,20201210064124,105.649848,28.819855,3612,2005111707,1
22071,20201210064139,105.64978,28.819945,3612,2005111707,1
22071,20201210064154,105.649727,28.82059,3612,2005111707,1
22071,20201210064209,105.650052,28.821148,3612,2005111707,1
22071,20201210064224,105.650547,28.821703,3612,2005111707,1
22071,20201210064239,105.650768,28.822355,3612,2005111707,1
22071,20201210064254,105.650577,28.823018,3612,2005111707,1
22071,20201210064309,105.649892,28.823327,3612,2005111707,1
22071,20201210064324,105.649598,28.82351,3612,2005111707,1
22071,20201210064339,105.649437,28.823647,3612,2005111707,1
22071,20201210064354,105.64894,28.824062,3612,2005111707,1
22071,20201210064409,105.648282,28.824547,3612,2005111707,1
22071,20201210064424,105.647782,28.825073,3612,2005111707,1
22071,20201210064439,105.64768,28.825363,3612,2005111707,1
22071,20201210064454,105.64764,28.825563,3612,2005111707,1
22071,20201210064509,105.647585,28.825698,3612,2005111707,1
22071,20201210064524,105.647568,28.82571,3612,2005111707,1
22071,20201210064539,105.647377,28.82588,3612,2005111707,1
22071,20201210064554,105.646833,28.826312,3612,2005111707,1
22071,20201210064609,105.646393,28.826945,3612,2005111707,1
22071,20201210064624,105.645758,28.827493,3612,2005111707,1
22071,20201210064639,105.645098,28.827925,3612,2005111707,1
22071,20201210064654,105.645027,28.827958,3612,2005111707,1
22071,20201210064709,105.644475,28.828322,3612,2005111707,1
22071,20201210064724,105.644022,28.828903,3612,2005111707,2
22071,20201210064754,105.642828,28.830245,3612,2005111707,2
22071,20201210064809,105.64198,28.830615,3612,2005111707,2
22071,20201210064824,105.641845,28.830812,3612,2005111707,2
22071,20201210064839,105.641872,28.831225,3612,2005111707,2
22071,20201210064854,105.642312,28.831845,3612,2005111707,2
22071,20201210064909,105.642047,28.832665,3612,2005111707,2
22071,20201210064924,105.641658,28.833402,3612,2005111707,2
22071,20201210064940,105.641182,28.834178,3612,2005111707,2
22071,20201210064955,105.640573,28.8348,3612,2005111707,2
22071,20201210065010,105.640573,28.835497,3612,2005111707,2
22071,20201210065025,105.64088,28.836258,3612,2005111707,2
22071,20201210065040,105.640928,28.83687,3612,2005111707,3
22071,20201210065055,105.640448,28.837482,3612,2005111707,3
22071,20201210065110,105.639782,28.837953,3612,2005111707,3
22071,20201210065125,105.639067,28.837907,3612,2005111707,3
22071,20201210065140,105.638373,28.83807,3612,2005111707,3
22071,20201210065155,105.637718,28.838332,3612,2005111707,3
22071,20201210065210,105.637485,28.839005,3612,2005111707,3
22071,20201210065210,105.637718,28.838332,3612,2005111707,3
22071,20201210065225,105.637333,28.839733,3612,2005111707,3
22071,20201210065240,105.63727,28.84047,3612,2005111707,3
22071,20201210065255,105.637082,28.841172,3612,2005111707,4
22071,20201210065310,105.636807,28.841953,3612,2005111707,4
22071,20201210065325,105.636548,28.842708,3612,2005111707,4
22071,20201210065340,105.636333,28.843358,3612,2005111707,4
22071,20201210065355,105.635992,28.843988,3612,2005111707,4
22071,20201210065410,105.635583,28.844773,3612,2005111707,4
22071,20201210065425,105.635258,28.845585,3612,2005111707,4
22071,20201210065440,105.635057,28.846177,3612,2005111707,4
22071,20201210065510,105.633762,28.846038,3612,2005111707,5
22071,20201210065525,105.632773,28.845875,3612,2005111707,5
22071,20201210065540,105.632267,28.84592,3612,2005111707,5
22071,20201210065555,105.63211,28.845955,3612,2005111707,5
