car_flag,gps_date_time,lng,lat,line_id,line_version,station_no
42084,20201210061637,105.365745,28.838338,31,1801111414,0
42084,20201210061652,105.365847,28.838475,31,1801111414,0
42084,20201210061852,105.365957,28.83863,31,1801111414,0
42084,20201210061907,105.366103,28.838828,31,1801111414,0
42084,20201210062007,105.366242,28.839028,31,1801111414,0
42084,20201210062022,105.366705,28.83967,31,1801111414,1
42084,20201210062037,105.367298,28.840385,31,1801111414,1
42084,20201210062052,105.368057,28.840997,31,1801111414,2
42084,20201210062107,105.3684,28.841258,31,1801111414,2
42084,20201210062121,105.368503,28.841345,31,1801111414,2
42084,20201210062137,105.369168,28.841883,31,1801111414,2
42084,20201210062152,105.369923,28.842487,31,1801111414,2
42084,20201210062207,105.370717,28.843077,31,1801111414,2
42084,20201210062222,105.371573,28.843625,31,1801111414,2
42084,20201210062237,105.37242,28.844115,31,1801111414,2
42084,20201210062252,105.373248,28.844638,31,1801111414,2
42084,20201210062307,105.37369,28.844925,31,1801111414,3
42084,20201210062337,105.374007,28.845133,31,1801111414,3
42084,20201210062352,105.374908,28.845065,31,1801111414,3
42084,20201210062407,105.375877,28.84465,31,1801111414,3
42084,20201210062422,105.376487,28.844443,31,1801111414,4
42084,20201210062437,105.376582,28.844423,31,1801111414,4
42084,20201210062452,105.376838,28.844363,31,1801111414,4
42084,20201210062507,105.376868,28.844353,31,1801111414,4
42084,20201210062522,105.377698,28.844143,31,1801111414,4
42084,20201210062537,105.378752,28.843932,31,1801111414,4
42084,20201210062552,105.379782,28.844145,31,1801111414,4
42084,20201210062607,105.380522,28.843812,31,1801111414,4
42084,20201210062622,105.381485,28.843722,31,1801111414,4
42084,20201210062637,105.382365,28.843522,31,1801111414,4
42084,20201210062652,105.382973,28.844002,31,1801111414,5
42084,20201210062707,105.383497,28.844393,31,1801111414,5
42084,20201210062722,105.384665,28.844892,31,1801111414,5
42084,20201210062737,105.38597,28.845053,31,1801111414,5
42084,20201210062752,105.387268,28.845218,31,1801111414,5
42084,20201210062807,105.387582,28.845283,31,1801111414,5
42084,20201210062822,105.387623,28.845298,31,1801111414,5
42084,20201210062837,105.388505,28.845553,31,1801111414,6
42084,20201210062852,105.389763,28.84578,31,1801111414,6
42084,20201210062907,105.391067,28.845965,31,1801111414,6
42084,20201210062922,105.39242,28.84618,31,1801111414,6
42084,20201210062937,105.393758,28.846372,31,1801111414,6
42084,20201210062952,105.394948,28.846727,31,1801111414,7
42084,20201210063007,105.395063,28.846773,31,1801111414,7
42084,20201210063052,105.395407,28.84696,31,1801111414,7
42084,20201210063107,105.396307,28.847647,31,1801111414,7
42084,20201210063122,105.397242,28.848327,31,1801111414,7
42084,20201210063137,105.398167,28.849125,31,1801111414,7
42084,20201210063152,105.398617,28.850137,31,1801111414,7
42084,20201210063207,105.399362,28.851102,31,1801111414,7
42084,20201210063222,105.40051,28.851425,31,1801111414,8
42084,20201210063237,105.4006,28.85145,31,1801111414,8
42084,20201210063252,105.401022,28.851647,31,1801111414,8
42084,20201210063307,105.401728,28.852602,31,1801111414,8
42084,20201210063322,105.40296,28.85314,31,1801111414,8
42084,20201210063337,105.404068,28.853882,31,1801111414,8
42084,20201210063352,105.405175,28.854105,31,1801111414,9
42084,20201210063407,105.405743,28.854212,31,1801111414,9
42084,20201210063422,105.406777,28.854795,31,1801111414,9
42084,20201210063437,105.407533,28.85578,31,1801111414,9
42084,20201210063452,105.408213,28.856047,31,1801111414,10
42084,20201210063507,105.408337,28.856088,31,1801111414,10
42084,20201210063522,105.409378,28.85636,31,1801111414,10
42084,20201210063537,105.410722,28.856675,31,1801111414,10
42084,20201210063552,105.411697,28.856842,31,1801111414,11
42084,20201210063607,105.412412,28.856883,31,1801111414,11
42084,20201210063622,105.41372,28.85709,31,1801111414,11
42084,20201210063637,105.414963,28.85758,31,1801111414,11
42084,20201210063652,105.416292,28.857782,31,1801111414,12
42084,20201210063707,105.41675,28.857817,31,1801111414,12
42084,20201210063722,105.417047,28.857848,31,1801111414,12
42084,20201210063737,105.418203,28.857955,31,1801111414,12
42084,20201210063752,105.419488,28.858062,31,1801111414,13
42084,20201210063807,105.419555,28.858065,31,1801111414,13
42084,20201210063822,105.419875,28.85809,31,1801111414,13
42084,20201210063837,105.421128,28.85817,31,1801111414,13
42084,20201210063852,105.422478,28.858315,31,1801111414,13
42084,20201210063907,105.42382,28.858605,31,1801111414,13
42084,20201210063922,105.424917,28.858187,31,1801111414,14
42084,20201210063937,105.42495,28.858172,31,1801111414,14
42084,20201210063952,105.425012,28.858157,31,1801111414,14
42084,20201210064007,105.425758,28.857678,31,1801111414,14
42084,20201210064022,105.426843,28.857007,31,1801111414,14
42084,20201210064037,105.428027,28.856582,31,1801111414,14
42084,20201210064052,105.429252,28.857042,31,1801111414,15
42084,20201210064107,105.429618,28.857207,31,1801111414,15
42084,20201210064137,105.429645,28.857222,31,1801111414,15
42084,20201210064152,105.43026,28.857638,31,1801111414,15
42084,20201210064207,105.431258,28.85834,31,1801111414,15
42084,20201210064222,105.432312,28.859093,31,1801111414,15
42084,20201210064237,105.43351,28.859677,31,1801111414,15
42084,20201210064252,105.43478,28.860113,31,1801111414,15
42084,20201210064307,105.436053,28.859795,31,1801111414,15
42084,20201210064322,105.437275,28.859567,31,1801111414,15
42084,20201210064337,105.438175,28.859633,31,1801111414,15
42084,20201210064352,105.438837,28.85958,31,1801111414,15
42084,20201210064407,105.43975,28.859503,31,1801111414,16
42084,20201210064422,105.439932,28.859492,31,1801111414,16
42084,20201210064522,105.440443,28.8595,31,1801111414,16
42084,20201210064538,105.440873,28.859582,31,1801111414,16
42084,20201210064552,105.441533,28.860052,31,1801111414,16
42084,20201210064607,105.441658,28.860858,31,1801111414,16
42084,20201210064622,105.441568,28.861947,31,1801111414,16
42084,20201210064637,105.441452,28.863067,31,1801111414,16
42084,20201210064652,105.441345,28.86413,31,1801111414,16
42084,20201210064707,105.441235,28.865233,31,1801111414,16
42084,20201210064722,105.441085,28.866453,31,1801111414,16
42084,20201210064737,105.440993,28.867668,31,1801111414,16
42084,20201210064752,105.440888,28.868825,31,1801111414,16
42084,20201210064807,105.440768,28.870043,31,1801111414,16
42084,20201210064822,105.44065,28.871258,31,1801111414,16
42084,20201210064837,105.440525,28.872492,31,1801111414,16
42084,20201210064852,105.441293,28.87352,31,1801111414,16
42084,20201210064907,105.442012,28.874205,31,1801111414,16
42084,20201210064922,105.442562,28.875365,31,1801111414,16
42084,20201210064937,105.442678,28.875603,31,1801111414,17
42084,20201210064952,105.442693,28.875653,31,1801111414,17
42084,20201210065007,105.442868,28.876182,31,1801111414,17
42084,20201210065022,105.44263,28.876827,31,1801111414,17
42084,20201210065037,105.442492,28.877003,31,1801111414,17
42084,20201210065052,105.442482,28.877,31,1801111414,17
42084,20201210065107,105.442362,28.877135,31,1801111414,17
42084,20201210065122,105.441938,28.877713,31,1801111414,17
42084,20201210065137,105.441255,28.878133,31,1801111414,17
42084,20201210065152,105.44045,28.878467,31,1801111414,18
42084,20201210065207,105.440268,28.878517,31,1801111414,18
42084,20201210065222,105.440158,28.87853,31,1801111414,18
42084,20201210065237,105.43964,28.878655,31,1801111414,18
42084,20201210065252,105.438792,28.878833,31,1801111414,18
42084,20201210065307,105.438522,28.878933,31,1801111414,18
42084,20201210065322,105.438418,28.87895,31,1801111414,18
42084,20201210065337,105.437863,28.879392,31,1801111414,18
42084,20201210065352,105.437493,28.880345,31,1801111414,18
42084,20201210065407,105.437342,28.881533,31,1801111414,18
42084,20201210065422,105.437282,28.881847,31,1801111414,19
42084,20201210065437,105.437118,28.88278,31,1801111414,19
42084,20201210065452,105.436957,28.883932,31,1801111414,19
42084,20201210065507,105.43693,28.884485,31,1801111414,19
42084,20201210065522,105.436927,28.884487,31,1801111414,19
42084,20201210065552,105.436905,28.885157,31,1801111414,20
42084,20201210065607,105.436985,28.885418,31,1801111414,20
42084,20201210065622,105.437067,28.886088,31,1801111414,20
42084,20201210065637,105.43722,28.887262,31,1801111414,20
42084,20201210065652,105.43738,28.888418,31,1801111414,20
42084,20201210065707,105.43746,28.889608,31,1801111414,20
42084,20201210065722,105.436667,28.89063,31,1801111414,20
42084,20201210065737,105.435798,28.891547,31,1801111414,20
42084,20201210065752,105.434893,28.892423,31,1801111414,20
42084,20201210065807,105.434038,28.89327,31,1801111414,21
42084,20201210065822,105.433483,28.893913,31,1801111414,21
42084,20201210065837,105.433483,28.893915,31,1801111414,21
42084,20201210065852,105.43323,28.894115,31,1801111414,21
42084,20201210065907,105.432522,28.894885,31,1801111414,21
42084,20201210065922,105.431948,28.895843,31,1801111414,21
42084,20201210065938,105.431688,28.89703,31,1801111414,21
42084,20201210065952,105.431417,28.898193,31,1801111414,21
42084,20201210070007,105.431343,28.898402,31,1801111414,22
42084,20201210070022,105.431255,28.89859,31,1801111414,22
42084,20201210070037,105.431193,28.89883,31,1801111414,22
42084,20201210070052,105.431165,28.898863,31,1801111414,22
42084,20201210070107,105.430937,28.899742,31,1801111414,22
42084,20201210070122,105.430787,28.900932,31,1801111414,23
42084,20201210070137,105.430785,28.901707,31,1801111414,23
42084,20201210070152,105.43078,28.901707,31,1801111414,23
42084,20201210070207,105.430717,28.901832,31,1801111414,23
42084,20201210070222,105.43073,28.902625,31,1801111414,23
42084,20201210070237,105.430897,28.903423,31,1801111414,23
42084,20201210070252,105.431373,28.904177,31,1801111414,23
